
Scatter Plot 1D
 ==================== 
Intensity Sum Ch=1 Img=1,Unit,Channel,Image,ID,Surpass Object,Surpass Object Data ID,Original ID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
7.14e7,,1,Image 1,70,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,70,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.22e8,,1,Image 1,71,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,71,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.53e8,,1,Image 1,72,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,72,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.79e7,,1,Image 1,73,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,73,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
9.70e7,,1,Image 1,74,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,74,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.21e8,,1,Image 1,75,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,75,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.99e7,,1,Image 1,76,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,76,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.09e8,,1,Image 1,77,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,77,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.99e8,,1,Image 1,78,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,78,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.06e8,,1,Image 1,79,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,79,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.07e8,,1,Image 1,80,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,80,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.83e7,,1,Image 1,81,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,81,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.38e8,,1,Image 1,82,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,82,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.38e8,,1,Image 1,83,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,83,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.48e8,,1,Image 1,84,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,84,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.45e8,,1,Image 1,85,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,85,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.15e8,,1,Image 1,86,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,86,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.23e7,,1,Image 1,87,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,87,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.89e8,,1,Image 1,88,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,88,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.66e7,,1,Image 1,89,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,89,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.29e8,,1,Image 1,90,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,90,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.17e8,,1,Image 1,91,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,91,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.10e8,,1,Image 1,92,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,92,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.02e7,,1,Image 1,93,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,93,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.82e8,,1,Image 1,94,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,94,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.40e8,,1,Image 1,95,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,95,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.13e7,,1,Image 1,96,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,96,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.53e7,,1,Image 1,97,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,97,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.81e8,,1,Image 1,99,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,99,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.63e7,,1,Image 1,100,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,100,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.90e8,,1,Image 1,101,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,101,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.78e7,,1,Image 1,102,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,102,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.64e8,,1,Image 1,103,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,103,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.75e7,,1,Image 1,104,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,104,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.90e8,,1,Image 1,105,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,105,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.12e8,,1,Image 1,106,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,106,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.79e8,,1,Image 1,107,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,107,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.44e8,,1,Image 1,108,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,108,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.83e7,,1,Image 1,109,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,109,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.35e7,,1,Image 1,110,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,110,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.20e7,,1,Image 1,111,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,111,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.64e8,,1,Image 1,112,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,112,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.92e8,,1,Image 1,113,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,113,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.80e8,,1,Image 1,114,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,114,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.89e8,,1,Image 1,115,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,115,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
9.91e7,,1,Image 1,116,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,116,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.26e7,,1,Image 1,117,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,117,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.37e8,,1,Image 1,118,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,118,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.12e8,,1,Image 1,119,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,119,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.59e7,,1,Image 1,120,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,120,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.20e7,,1,Image 1,121,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,121,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.79e8,,1,Image 1,122,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,122,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.16e7,,1,Image 1,123,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,123,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.98e7,,1,Image 1,124,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,124,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.68e8,,1,Image 1,125,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,125,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.47e8,,1,Image 1,126,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,126,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.41e8,,1,Image 1,127,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,127,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.17e8,,1,Image 1,128,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,128,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.47e8,,1,Image 1,129,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,129,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.28e8,,1,Image 1,130,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,130,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.83e8,,1,Image 1,131,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,131,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.68e8,,1,Image 1,132,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,132,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.43e8,,1,Image 1,133,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,133,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.91e8,,1,Image 1,134,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,134,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.37e8,,1,Image 1,135,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,135,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.78e7,,1,Image 1,136,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,136,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_1_0_cmle_[ims1_2024-12-23T16-20-02.202].ims,
