
Scatter Plot 1D
 ==================== 
Volume,Unit,ID,Surpass Object,Surpass Object Data ID,Original ID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
302,µm^3,352,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,32,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,
67.5,µm^3,353,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,33,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,
179,µm^3,354,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,34,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,
133,µm^3,355,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,35,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,
130,µm^3,356,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,37,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,
236,µm^3,357,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,38,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,
315,µm^3,358,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,39,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,
471,µm^3,359,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,40,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,
263,µm^3,360,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,41,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,
544,µm^3,361,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,43,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_3_2_cmle_[ims1_2024-12-23T16-20-02.202].ims,
